DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Poland,2022,14800,b
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Poland,2023,14880,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2000,16250,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2001,16450,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2002,16490,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2003,16280,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2004,16530,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2005,16630,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2006,16860,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2007,17250,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2008,17280,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2009,16730,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2010,17010,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2011,16720,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2012,16110,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2013,16030,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2014,16240,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2015,16560,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2016,16930,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2017,17520,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2018,18040,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2019,18500,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2020,16940,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2021,17840,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2022,18970,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,2023,19250,e
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2000,3780,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2001,3980,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2002,4350,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2003,4480,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2004,4970,b
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2005,5230,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2006,5690,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2007,6190,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2008,6880,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2009,6560,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2010,6340,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2011,6650,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2012,6810,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2013,6850,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2014,7160,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2015,7420,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2016,7680,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2017,8360,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2018,8920,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2019,9310,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2020,9020,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2021,9590,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2022,10020,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,2023,10250,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2000,2800,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2001,3000,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2002,3200,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2003,3350,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2004,3580,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2005,3810,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2006,3970,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2007,4300,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2008,4540,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2009,4410,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2010,4500,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2011,4540,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2012,4540,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2013,4590,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2014,4520,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2015,4610,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2016,4770,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2017,4910,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2018,5160,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2019,5440,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2020,5420,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2021,5910,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2022,6220,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2023,6500,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2000,34240,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2001,34600,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2002,35270,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2003,35810,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2004,37160,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2005,38060,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2006,39590,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2007,40590,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2008,39900,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2009,37880,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2010,39710,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2011,40660,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2012,40200,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2013,40310,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2014,40820,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2015,42170,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2016,42660,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2017,42820,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2018,43130,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2019,43760,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2020,42600,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2021,44860,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2022,45030,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,2023,44620,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2000,13890,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2001,14270,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2002,14720,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2003,15180,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2004,15860,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2005,16440,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2006,17350,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2007,18490,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2008,19080,b
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2009,17460,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2010,17600,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2011,17680,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2012,17130,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2013,16960,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2014,17410,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,2015,17820,
